ID,SMILES,Total_count,BBB+_count,BBB-_count,Flexibility_RDKit,MW_RDKit,LogP_RDKit,HBA_RDKit,HBD_RDKit,TPSA_RDKit,Charge_RDKit,HeavyAtom_RDKit,AtomStereo_RDKit,AtomCount_C_RDKit,AtomCount_H_RDKit,AtomCount_O_RDKit,AtomCount_N_RDKit,AtomCount_S_RDKit,AtomCount_F_RDKit,AtomCount_Cl_RDKit,AtomCount_Br_RDKit,AtomCount_I_RDKit,AtomCount_P_RDKit,AtomCount_B_RDKit,AtomCount_Li_RDKit,BondCount_Single_RDKit,BondCount_Double_RDKit,BondCount_Triple_RDKit,BondCount_Aromatic_RDKit,Total_Chiral_Centers_RDKit,R_Isomers_RDKit,S_Isomers_RDKit,E_Isomers_RDKit,Z_Isomers_RDKit,Num_4_Rings_Aromatic_RDKit,Num_4_Rings_NonAromatic_RDKit,Num_4_Rings_Total_RDKit,Num_5_Rings_Aromatic_RDKit,Num_5_Rings_NonAromatic_RDKit,Num_5_Rings_Total_RDKit,Num_6_Rings_Aromatic_RDKit,Num_6_Rings_NonAromatic_RDKit,Num_6_Rings_Total_RDKit,Num_8_Rings_Aromatic_RDKit,Num_8_Rings_NonAromatic_RDKit,Num_8_Rings_Total_RDKit,Num_Aromatic_Rings_RDKit,Num_NonAromatic_Rings_RDKit,Num_Total_Rings_RDKit,WienerIndex_RDKit,EccentricConnectivityIndex_RDKit,BBB+_normalised,BBB-_normalised,ratio
RING0359,c1c[nH]nc1,2,1,1,0.0,68.079,0.40969999999999995,1.0,1.0,28.68,0.0,5.0,0.0,3.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,80.0,58.0,0.00020177562550443906,0.00035075412136092597,0.63481491
RING0360,c1c[nH]nn1,1,0,1,0.0,69.067,-0.19530000000000008,2.0,1.0,41.57,0.0,5.0,0.0,2.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,58.0,47.0,0.0,0.00035075412136092597,1.0
RING0361,c1cNCCN1,4,2,2,0.0,84.122,-0.3496000000000001,2.0,2.0,24.06,0.0,6.0,0.0,4.0,8.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,249.0,120.0,0.0004035512510088781,0.0007015082427218519,0.63481491
RING0362,C1CCccO1,19,8,11,0.0,84.118,1.3105,1.0,0.0,9.23,0.0,6.0,0.0,5.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,246.0,114.0,0.0016142050040355124,0.003858295334970186,0.70503337
RING0363,c1ncsn1,6,1,5,0.0,86.119,0.5381,3.0,0.0,25.78,0.0,5.0,0.0,2.0,2.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,41.0,42.0,0.00020177562550443906,0.00175377060680463,0.89681879
RING0364,c1ns[nH]c-1,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.00035075412136092597,1.0
RING0365,c1cnCCC1,3,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.001052262364082778,1.0
RING0366,C1COcc1,5,2,3,0.0,70.091,0.9204,1.0,0.0,9.23,0.0,5.0,0.0,4.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,130.0,72.0,0.0004035512510088781,0.001052262364082778,0.72280019
RING0367,C1CNSC1,2,1,1,0.0,89.163,0.6278999999999999,2.0,1.0,12.03,0.0,5.0,0.0,3.0,7.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,160.0,79.0,0.00020177562550443906,0.00035075412136092597,0.63481491
RING0368,c1cCCCCC1,3,2,1,0.0,96.173,2.5067000000000004,0.0,0.0,0.0,0.0,7.0,0.0,7.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,523.0,164.0,0.0004035512510088781,0.00035075412136092597,0.46500281
RING0369,C1CCC=NN1,3,2,1,0.0,84.122,0.35559999999999997,2.0,1.0,24.39,0.0,6.0,0.0,4.0,8.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,245.0,114.0,0.0004035512510088781,0.00035075412136092597,0.46500281
RING0370,C1ccOCC1,2,0,2,0.0,84.11800000000001,1.3105,1.0,0.0,9.23,0.0,6.0,0.0,5.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,246.0,114.0,0.0,0.0007015082427218519,1.0
RING0371,C1CC=CCCCCCOCCCNCCOCCCC1,1,0,1,0.0,297.48300000000006,4.080000000000003,3.0,1.0,30.49,0.0,21.0,0.0,18.0,35.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10129.0,1267.0,0.0,0.00035075412136092597,1.0
RING0372,C1CCC=CC=CCCC=CC=CCCCO1,3,0,3,0.0,232.36699999999996,4.582000000000004,1.0,0.0,9.23,0.0,17.0,0.0,16.0,24.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4511.0,762.0,0.0,0.001052262364082778,1.0
RING0373,C1CCC=CC=CCCC=CC=CCCCC1,3,0,3,0.0,230.39499999999995,5.735700000000005,0.0,0.0,0.0,0.0,17.0,0.0,17.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4987.0,800.0,0.0,0.001052262364082778,1.0
RING0374,C1CcncCNCCOCCC=CCNCC=CC=CCC1,3,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.001052262364082778,1.0
RING0375,C1CCCCCCCCCCCCOCCCC=CC=CC=CC=CC=CC=CC=CCCCCO1,6,0,6,0.0,494.8040000000002,10.168199999999995,2.0,0.0,18.46,0.0,36.0,0.0,34.0,54.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40925.0,3464.0,0.0,0.002104524728165556,1.0
RING0376,C1CCOCCNCCOCCNCCCOCCNCCOCCNCCOCCNCCOCCN1,2,0,2,0.0,550.7860000000004,-1.582599999999998,12.0,6.0,127.56000000000002,0.0,38.0,0.0,26.0,58.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49281.0,3878.0,0.0,0.0007015082427218519,1.0
RING0377,C1CCCCCCCCC=CC=CCCO1,13,0,13,0.0,222.372,4.639900000000004,1.0,0.0,9.23,0.0,16.0,0.0,15.0,26.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4568.0,776.0,0.0,0.004559803577692038,1.0
RING0378,C1=NccC=[N+]C1,2,2,0,0.0,94.117,-0.008900000000000019,2.0,0.0,26.46,1.0,7.0,0.0,5.0,6.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,216.0,110.0,0.0004035512510088781,0.0,0.0
RING0379,C1ccccc=NCC=CC=CCCCCCCCCC=COC1,2,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0007015082427218519,1.0
RING0380,C1C[N+]=CccN1,1,1,0,0.0,96.13299999999998,-0.4900999999999999,2.0,1.0,26.130000000000003,1.0,7.0,0.0,5.0,8.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,302.0,128.0,0.00020177562550443906,0.0,0.0
RING0381,C1CNCCOCCCCCCC=CCCCCCOC1,2,0,2,0.0,297.483,4.080000000000004,3.0,1.0,30.49,0.0,21.0,0.0,18.0,35.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10129.0,1267.0,0.0,0.0007015082427218519,1.0
RING0382,C1CCCCOCCCCCCCC1,5,1,4,0.0,198.34999999999994,4.307700000000004,1.0,0.0,9.23,0.0,14.0,0.0,13.0,26.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3807.0,660.0,0.00020177562550443906,0.0014030164854437039,0.87426681
RING0383,C1CNCCCC1,2,2,0,0.0,99.177,1.15,1.0,1.0,12.03,0.0,7.0,0.0,6.0,13.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,589.0,173.0,0.0004035512510088781,0.0,0.0
RING0384,c1c[n+]cn1,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.00035075412136092597,1.0
RING0385,c1cn[n+]c1,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.00035075412136092597,1.0
RING0386,C1Cn[n+]C1,1,0,1,0.0,70.095,0.17810000000000004,2.0,0.0,26.46,1.0,5.0,0.0,3.0,6.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,127.0,66.0,0.0,0.00035075412136092597,1.0
RING0387,c1nc[n+]n1,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.00035075412136092597,1.0
RING0388,C1CNCCNCCCOCCNCCN1,3,0,3,0.0,230.35599999999997,-1.2348999999999961,5.0,4.0,57.35,0.0,16.0,0.0,11.0,26.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4590.0,776.0,0.0,0.001052262364082778,1.0
RING0389,C1CC=CN1,1,1,0,0.0,69.107,0.4934,1.0,1.0,12.03,0.0,5.0,0.0,4.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,162.0,79.0,0.00020177562550443906,0.0,0.0
RING0390,C1CCC[N+]C1,3,0,3,0.0,84.142,0.7746999999999999,0.0,0.0,14.100000000000001,1.0,6.0,0.0,5.0,10.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,339.0,132.0,0.0,0.001052262364082778,1.0
RING0391,[C+]1CCCCC1,2,0,2,0.0,82.146,2.03179,0.0,0.0,0.0,1.0,6.0,0.0,6.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,339.0,132.0,0.0,0.0007015082427218519,1.0
RING0392,C1C=CCCN1,4,1,3,0.0,83.134,0.5359,1.0,1.0,12.03,0.0,6.0,0.0,5.0,9.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,294.0,129.0,0.00020177562550443906,0.001052262364082778,0.83909927
RING0393,C1C=Ccc1,2,1,1,0.0,66.103,1.5025,0.0,0.0,0.0,0.0,5.0,0.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,132.0,72.0,0.00020177562550443906,0.00035075412136092597,0.63481491
RING0394,C1CCCCCCC=CC=CC=CC=CCCC=CC=CCCCCOCCCCCCCCCCCC1,1,0,1,0.0,522.9020000000006,12.32609999999998,1.0,0.0,9.23,0.0,38.0,0.0,37.0,62.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53341.0,4056.0,0.0,0.00035075412136092597,1.0
RING0395,C1CCCNCCNCCNCCNCCNCCNCCN1,1,0,1,0.0,329.5370000000001,-2.092599999999994,7.0,7.0,84.21,0.0,23.0,0.0,16.0,39.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13407.0,1527.0,0.0,0.00035075412136092597,1.0
RING0396,C1C=CCCCCOCCCCCCCC1,1,0,1,0.0,224.38799999999992,4.8639000000000046,1.0,0.0,9.23,0.0,16.0,0.0,15.0,28.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5067.0,814.0,0.0,0.00035075412136092597,1.0
RING0397,C1C=CCCO1,1,0,1,0.0,84.118,0.9629000000000001,1.0,0.0,9.23,0.0,6.0,0.0,5.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,250.0,116.0,0.0,0.00035075412136092597,1.0
RING0398,c1nn[nH]n1,10,0,10,0.0,70.05499999999999,-0.8003000000000002,3.0,1.0,54.46,0.0,5.0,0.0,1.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,41.0,42.0,0.0,0.00350754121360926,1.0
RING0399,C1CSCS1,1,0,1,0.0,106.215,1.4239,2.0,0.0,0.0,0.0,5.0,0.0,3.0,6.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,131.0,72.0,0.0,0.00035075412136092597,1.0
RING0400,C1CCCCNN1,3,1,2,0.0,100.165,0.26450000000000007,2.0,2.0,24.06,0.0,7.0,0.0,5.0,12.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,523.0,164.0,0.00020177562550443906,0.0007015082427218519,0.77661992
RING0401,C1CCNNC1,3,1,2,0.0,86.13799999999999,-0.1256000000000001,2.0,2.0,24.06,0.0,6.0,0.0,4.0,10.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,340.0,138.0,0.00020177562550443906,0.0007015082427218519,0.77661992
RING0402,C1CCCccN1,2,0,2,0.0,97.16099999999999,1.2736,1.0,1.0,12.03,0.0,7.0,0.0,6.0,11.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,461.0,155.0,0.0,0.0007015082427218519,1.0
RING0403,C1CCOCCCCCCCCCC1,2,1,1,0.0,198.34999999999994,4.307700000000004,1.0,0.0,9.23,0.0,14.0,0.0,13.0,26.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3807.0,660.0,0.00020177562550443906,0.00035075412136092597,0.63481491
RING0404,C1C=cc=Ccc1,1,0,1,0.0,90.12499999999997,1.8127,0.0,0.0,0.0,0.0,7.0,0.0,7.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,212.0,106.0,0.0,0.00035075412136092597,1.0
RING0405,C1Cccc-ccCNCCC1,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.00035075412136092597,1.0
RING0406,C1CCCccccOcccCCNC1,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.00035075412136092597,1.0
RING0407,C1CCCCOCC/C=C/C=C/C=C\C=C/C=C/C=C/C=C/CCCOCCCCCCCCCC1,1,0,1,0.0,494.80400000000066,10.168199999999995,2.0,0.0,18.46,0.0,36.0,7.0,34.0,54.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,7.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40877.0,3462.0,0.0,0.00035075412136092597,1.0
RING0408,C1CCC=CCCCCOCCNCCCOCCCC=CC=CC=CCCC1,1,0,1,0.0,403.6510000000002,6.5288000000000075,3.0,1.0,30.49,0.0,29.0,0.0,26.0,45.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23082.0,2265.0,0.0,0.00035075412136092597,1.0
RING0409,c1c=NCN=1,1,0,1,0.0,66.06299999999999,-0.14690000000000003,2.0,0.0,24.72,0.0,5.0,0.0,3.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,39.0,34.0,0.0,0.00035075412136092597,1.0
RING0410,C1COCC[N+]1,1,0,1,0.0,86.114,-0.379,1.0,0.0,23.330000000000002,1.0,6.0,0.0,4.0,8.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,251.0,116.0,0.0,0.00035075412136092597,1.0
RING0411,C1C[N+]CCN1,3,0,3,0.0,85.13,-0.806,1.0,1.0,26.130000000000003,1.0,6.0,0.0,4.0,9.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,294.0,125.0,0.0,0.001052262364082778,1.0
RING0412,c1c[nH]cnc-1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00020177562550443906,0.00035075412136092597,0.63481491
RING0413,C1CCSSCCNCCNCCNCCNCCN1,2,0,2,0.0,321.56000000000006,-0.2804999999999966,7.0,5.0,60.15,0.0,20.0,0.0,13.0,31.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8036.0,1143.0,0.0,0.0007015082427218519,1.0
RING0414,C1CSCO1,3,0,3,0.0,90.14699999999999,0.7073,2.0,0.0,9.23,0.0,5.0,0.0,3.0,6.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,131.0,72.0,0.0,0.001052262364082778,1.0
RING0415,c1c[n+]nc[n+]1,1,0,1,0.0,81.07799999999999,-0.37670000000000003,3.0,0.0,40.56,2.0,6.0,0.0,3.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,84.0,67.0,0.0,0.00035075412136092597,1.0
RING0416,C1C=Ncc1,1,0,1,0.0,67.091,0.9746,1.0,0.0,12.36,0.0,5.0,0.0,4.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,103.0,65.0,0.0,0.00035075412136092597,1.0
RING0417,C1CNPOC1,4,1,3,0.0,105.07699999999998,0.5047999999999999,2.0,1.0,21.259999999999998,0.0,6.0,1.0,3.0,8.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,246.0,114.0,0.00020177562550443906,0.001052262364082778,0.83909927
RING0418,c1cCCCCNC1,1,0,1,0.0,111.188,1.3161,1.0,1.0,12.03,0.0,8.0,0.0,7.0,13.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,698.0,223.0,0.0,0.00035075412136092597,1.0
RING0419,c1cSNCC1,2,0,2,0.0,101.17399999999999,1.1416,2.0,1.0,12.03,0.0,6.0,0.0,4.0,7.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,206.0,105.0,0.0,0.0007015082427218519,1.0
