NO.,SMILES,BBB+/BBB-,group,BRIC_IDs,RING_IDs,SIDECHAIN_IDs,Flexibility_RDKit,MW_RDKit,LogP_RDKit,HBA_RDKit,HBD_RDKit,TPSA_RDKit,Charge_RDKit,HeavyAtom_RDKit,AtomStereo_RDKit,AtomCount_C_RDKit,AtomCount_H_RDKit,AtomCount_O_RDKit,AtomCount_N_RDKit,AtomCount_S_RDKit,AtomCount_F_RDKit,AtomCount_Cl_RDKit,AtomCount_Br_RDKit,AtomCount_I_RDKit,AtomCount_P_RDKit,AtomCount_B_RDKit,AtomCount_Li_RDKit,BondCount_Single_RDKit,BondCount_Double_RDKit,BondCount_Triple_RDKit,BondCount_Aromatic_RDKit,Total_Chiral_Centers_RDKit,R_Isomers_RDKit,S_Isomers_RDKit,E_Isomers_RDKit,Z_Isomers_RDKit,Num_4_Rings_Aromatic_RDKit,Num_4_Rings_NonAromatic_RDKit,Num_4_Rings_Total_RDKit,Num_5_Rings_Aromatic_RDKit,Num_5_Rings_NonAromatic_RDKit,Num_5_Rings_Total_RDKit,Num_6_Rings_Aromatic_RDKit,Num_6_Rings_NonAromatic_RDKit,Num_6_Rings_Total_RDKit,Num_8_Rings_Aromatic_RDKit,Num_8_Rings_NonAromatic_RDKit,Num_8_Rings_Total_RDKit,Num_Aromatic_Rings_RDKit,Num_NonAromatic_Rings_RDKit,Num_Total_Rings_RDKit,WienerIndex_RDKit,EccentricConnectivityIndex_RDKit,RadiusOfGyration_RDKit,LogP_PubChem,TPSA_PubChem,HBA_PubChem,HBD_PubChem,Flexibility_PubChem,Charge_PubChem,AtomStereo_PubChem,LogP_Avg,TPSA_Avg,HBA_Avg,HBD_Avg,Flexibility_Avg,Charge_Avg,AtomStereo_Avg
4678,O=C(O)c1cc(=O)cco1,BBB-,B,BRIC0001; BRIC3874,RING0035,SC0001; SC0002,1,140.094,0.0679,4,1,63.6,0,10,0,6,4,4,0,0,0,0,0,0,0,0,0,10,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,283,144,2.235012996,-0.1,63.6,4,1,1,0,0,-0.01605,63.6,4,1,1,0,0
4679,O=C1NC(=O)[C@]2(CCN(C(=O)Cc3ccc(Cl)c(Cl)c3)[C@@H](CN3CCCC3)C2)N1,BBB-,B,BRIC0014; BRIC0215; BRIC0260; BRIC0522; BRIC3875,RING0001; RING0006; RING0012; RING0058,SC0002; SC0010; SC0012; SC0045,4,439.343,2.2009,4,2,81.75,0,29,2,20,24,3,4,0,0,2,0,0,0,0,0,47,3,0,6,2,2,0,0,0,0,0,0,0,2,2,1,1,2,0,0,0,1,3,4,8291,1149,4.390364571,,,,,,0,,2.2009,81.75,4,2,4,0,2
4680,C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=Cc5c(cnn5-c5ccc(F)cc5)C[C@]4(C)[C@H]3CC[C@@]21C,BBB+,C,BRIC0130; BRIC3876,RING0001; RING0050; RING0053; RING0060; RING0116,SC0002; SC0010; SC0026; SC0063,4,430.567,5.5578,3,1,38.05,0,32,6,28,31,1,2,0,1,0,0,0,0,0,0,55,1,1,11,6,2,4,0,0,0,0,0,1,1,2,1,3,4,0,0,0,2,4,6,12267,1669,4.939322065,5.4,38.1,3,1,2,0,6,5.4789,38.075,3,1,3,0,6
4681,C/C(=C1\CCOC(=O)S1)N(C=O)Cc1cnc(C)nc1N,BBB+,C,BRIC0014; BRIC0440; BRIC0442; BRIC1188,RING0037; RING0206,SC0002; SC0007; SC0010; SC0014; SC0024,6,308.363,1.83062,7,1,98.41,0,21,1,13,16,3,4,1,0,0,0,0,0,0,0,29,3,0,6,0,0,0,0,1,0,0,0,0,0,0,1,1,2,0,0,0,1,1,2,3640,708,3.442432322,0.8,124,7,1,3,0,0,1.31531,111.205,7,1,4.5,0,0.5
4682,C/C(=C\CCN1CCC2(CC1)C(=O)NCN2c1ccccc1)c1ccc(F)cc1,BBB+,C,BRIC0027; BRIC0790; BRIC1107; BRIC1187,RING0001; RING0012; RING0028,SC0002; SC0007; SC0010; SC0026,6,393.506,4.0476,3,1,35.58,0,29,1,24,28,1,3,0,1,0,0,0,0,0,0,46,2,0,12,0,0,0,1,0,0,0,0,0,1,1,2,1,3,0,0,0,2,2,4,11130,1615,4.633414242,4.6,35.6,4,1,5,0,0,4.3238,35.59,3.5,1,5.5,0,0.5
4683,C/C=C\C=C\[C@@H]1O[C@](O)([C@H](CC)C(=O)NC/C=C/C=C(\C)[C@@H](OC)[C@@H](C)C2O[C@H](/C=C/C=C/C=C(\C)C(=O)c3c(O)ccn(C)c3=O)[C@H](O)[C@@H]2O)[C@H](O)[C@H](O[C@@H]2O[C@H](C)[C@@H](O[C@@H]3O[C@@H](C)[C@H](OC)[C@@H](O)[C@H]3OC)[C@@H](OC)[C@H]2O)C1(C)C,BBB-,C,BRIC0003; BRIC0005; BRIC0017; BRIC0214; BRIC0349; BRIC0478; BRIC1197; BRIC1198; BRIC2899; BRIC3877; BRIC3878; BRIC3879; BRIC3880; BRIC3881,RING0002; RING0015; RING0017; RING0066,SC0001; SC0002; SC0005; SC0006; SC0007; SC0010; SC0017; SC0018; SC0027,45,1145.347,2.8308,20,8,300.39,0,81,28,59,88,20,2,0,0,0,0,0,0,0,0,161,12,0,0,20,12,8,6,1,0,0,0,0,1,1,0,4,4,0,0,0,0,5,5,213090,10544,8.074262342,3.4,300,20,8,24,0,21,3.1154,300.195,20,8,34.5,0,24.5
4684,C=C1CC2C3C=CC4=CC(=O)CC[C@]4(C)C3[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO,BBB+,C,BRIC0303; BRIC3882,RING0050; RING0051; RING0053,SC0002; SC0010; SC0045,7,372.461,1.7237,5,3,94.83,0,27,7,22,28,5,0,0,0,0,0,0,0,0,0,53,5,0,0,4,2,2,0,0,0,0,0,0,1,1,0,3,3,0,0,0,0,4,4,7904,1091,3.822917937,1.4,94.8,5,3,2,0,7,1.56185,94.815,5,3,4.5,0,7
4685,C=C1CC2C3CCC4=CC(=O)C=C[C@]4(C)C3[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO,BBB+,C,BRIC0303; BRIC3883,RING0050; RING0053; RING0089,SC0002; SC0010; SC0045,7,372.461,1.7237,5,3,94.83,0,27,7,22,28,5,0,0,0,0,0,0,0,0,0,53,5,0,0,4,2,2,0,0,0,0,0,0,1,1,0,3,3,0,0,0,0,4,4,7816,1083,3.856407806,1.6,94.8,5,3,2,0,7,1.66185,94.815,5,3,4.5,0,7
4686,C=C1CC2C3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO,BBB+,C,BRIC0303; BRIC3884,RING0050; RING0053; RING0089,SC0002; SC0010; SC0026; SC0045,7,390.451,1.8158,5,3,94.83,0,28,7,22,27,5,0,0,1,0,0,0,0,0,0,53,5,0,0,5,2,3,0,0,0,0,0,0,1,1,0,3,3,0,0,0,0,4,4,7816,1083,3.708758836,1.5,94.8,6,3,2,0,7,1.6579,94.815,5.5,3,4.5,0,7
4687,C=C1c2c(Cl)ccc(O)c2C(O)=C2C(=O)[C@]3(O)C(O)=C(C(N)=O)C(=O)[C@@H](N(C)C)[C@@H]3[C@@H](O)[C@H]12,BBB-,C,BRIC0112; BRIC3885,RING0001; RING0050; RING0051; RING0209,SC0002; SC0010; SC0012; SC0020; SC0024,9,476.869,0.0589,9,6,181.62,0,33,5,22,21,8,2,0,0,1,0,0,0,0,0,45,6,0,6,5,3,2,0,0,0,0,0,0,0,0,1,3,4,0,0,0,1,3,4,8259,1116,3.786580705,0.9,182,9,6,2,0,5,0.47945,181.81,9,6,5.5,0,5
4688,C=CC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)/C(=N\O)c3csc(N)n3)[C@H]2SC1,BBB-,C,BRIC0003; BRIC1221; BRIC2572,RING0003; RING0021; RING0027,SC0002; SC0006; SC0008; SC0014; SC0015; SC0027,7,395.422,-0.1718,10,4,158.21,0,26,3,14,13,5,5,2,0,0,0,0,0,0,0,30,6,0,5,2,2,0,0,1,0,1,1,1,0,1,0,1,1,0,0,0,1,2,3,4535,927,3.815732052,0,212,10,4,5,0,2,-0.0859,185.105,10,4,6,0,2.5
4689,C=CC1O[C@@H]2C[C@H]3[C@@H]4CCC5=CC(=O)C=C[C@]5(C)[C@@]4(F)[C@@H](O)C[C@]3(C)[C@]2(C(=O)CO)O1,BBB+,C,BRIC0303; BRIC3886,RING0050; RING0053; RING0089; RING0153,SC0002; SC0010; SC0026; SC0027; SC0045,7,432.488,2.1948,6,2,93.06,0,31,9,24,29,6,0,0,1,0,0,0,0,0,0,59,5,0,0,8,2,6,0,0,0,0,0,0,2,2,0,3,3,0,0,0,0,5,5,9981,1291,4.026437149,2.6,93.1,7,2,3,0,9,2.3974,93.08,6.5,2,5,0,9
4690,C=CCN1CCC23c4c5ccc(O)c4O[C@H]2C2(OC)C=CC3(C[C@@H]2C(C)(O)CCC)C1C5,BBB+,C,BRIC0005; BRIC0762; BRIC1577; BRIC3887,RING0001; RING0008; RING0009; RING0010; RING0028; RING0050,SC0002; SC0005; SC0007; SC0010; SC0019; SC0027,11,437.58,3.7198,5,2,62.16,0,32,7,27,35,4,1,0,0,0,0,0,0,0,0,64,2,0,6,2,2,0,0,0,0,0,0,0,1,1,1,5,6,0,0,0,1,6,7,13077,1412,3.798386227,3.8,62.2,5,2,6,0,7,3.7599,62.18,5,2,8.5,0,7
4691,C=CCSCC(=O)N[C@@H]1C(=O)N2[C@@H](C(=O)O)C(C)(C)S[C@H]12,BBB-,C,BRIC0001; BRIC0003; BRIC0009; BRIC0762; BRIC0922; BRIC1330,RING0003; RING0218,SC0002; SC0007; SC0008; SC0009; SC0010; SC0014; SC0027,8,330.431,0.5373,6,2,86.71,0,21,3,13,18,4,2,2,0,0,0,0,0,0,0,36,4,0,0,3,2,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,2,2,4343,859,3.524046114,1.8,137,6,2,6,0,3,1.16865,111.855,6,2,7,0,3
4692,C=CC[C@@H]1C=C(C)C[C@H](C)C[C@H](OC)[C@H]2O[C@@](O)(C(=O)C(=O)N3CCCC[C@H]3C(=O)O[C@H](/C(C)=C/[C@@H]3CC[C@@H](O)[C@H](OC)C3)[C@H](C)[C@@H](O)CC1=O)[C@H](C)C[C@@H]2OC,BBB-,C,BRIC0005; BRIC0072; BRIC1245; BRIC3888,RING0015; RING0028; RING0050; RING0381,SC0002; SC0005; SC0010; SC0027; SC0057,18,804.031,4.639,12,3,178.36,0,57,15,44,69,12,1,0,0,0,0,0,0,0,0,122,7,0,0,14,8,6,1,0,0,0,0,0,0,0,0,3,3,0,0,0,0,3,3,73723,4178,5.340117135,2.7,178,12,3,7,0,14,3.6695,178.18,12,3,12.5,0,14.5
4693,C=C[C@H]1CNCC[C@H]1CCCc1ccnc2ccc(OC)cc12,BBB+,C,BRIC0005; BRIC0378; BRIC1225; BRIC3889,RING0001; RING0002; RING0006,SC0005; SC0007; SC0010; SC0027,7,310.441,3.9778,3,1,34.15,0,23,2,20,26,1,2,0,0,0,0,0,0,0,0,39,1,0,11,2,2,0,0,0,0,0,0,0,0,0,2,1,3,0,0,0,2,1,3,7300,1109,3.920496191,4.4,34.2,3,1,6,0,2,4.1889,34.175,3,1,6.5,0,2
4694,CC(=N)N1CC[C@@H](SC2=C(C(=O)O)N3C(=O)[C@H]([C@@H](C)O)[C@H]3C2)C1,BBB-,C,BRIC1951; BRIC2144; BRIC3890,RING0003; RING0083; RING0146,SC0002; SC0007; SC0008; SC0014; SC0017; SC0035,7,339.417,0.69877,6,3,104.93,0,23,4,15,21,4,3,1,0,0,0,0,0,0,0,42,4,0,0,4,3,1,0,0,0,1,1,0,2,2,0,0,0,0,0,0,0,3,3,5557,924,3.983209418,0,130,6,3,5,0,4,0.349385,117.465,6,3,6,0,4
4695,CC(=O)N1CCN(c2ccc(OCC3CO[C@](Cn4ccnc4)(c4ccc(Cl)cc4Cl)O3)cc2)CC1,BBB-,C,BRIC0014; BRIC0017; BRIC0033; BRIC0058; BRIC0074; BRIC0078; BRIC0278; BRIC0414; BRIC0416,RING0001; RING0026; RING0033; RING0102,SC0002; SC0005; SC0007; SC0010; SC0012,8,531.44,4.2058,7,0,69.06,0,36,2,26,28,4,4,0,0,2,0,0,0,0,0,50,1,0,17,1,1,0,0,0,0,0,0,1,1,2,2,1,3,0,0,0,3,2,5,16721,2124,5.70626476,4.3,69.1,6,0,7,0,2,4.2529,69.08,6.5,0,7.5,0,2
4696,CC(=O)Nc1ccc(S(=O)(=O)c2ccc(NC(C)=O)cc2)cc1,BBB+,C,BRIC0003; BRIC0078; BRIC3891,RING0001,SC0002; SC0006; SC0007; SC0010; SC0014; SC0033,6,332.381,2.4362,4,2,92.34,0,23,0,16,16,4,2,1,0,0,0,0,0,0,0,24,4,0,12,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,2,0,2,4716,956,4.252209066,1.1,101,4,2,4,0,0,1.7681,96.67,4,2,5,0,0
4697,CC(=O)OCC(=O)[C@@]1(O)CCC2C3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(Cl)[C@@H](Cl)C[C@@]21C,BBB+,C,BRIC0017; BRIC0078; BRIC0295; BRIC3892,RING0050; RING0053; RING0089,SC0001; SC0002; SC0005; SC0007; SC0010; SC0012,7,455.378,3.7363,5,1,80.67,0,30,7,23,28,5,0,0,0,2,0,0,0,0,0,56,5,0,0,5,2,3,0,0,0,0,0,0,1,1,0,3,3,0,0,0,0,4,4,9550,1311,4.082667053,3.1,80.7,5,1,4,0,7,3.41815,80.685,5,1,5.5,0,7
4698,CC(=O)OCC(=O)[C@@]1(O)CCC2C3CCC4=CC(=O)CC[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,BBB+,C,BRIC0017; BRIC0078; BRIC0295; BRIC3893,RING0050; RING0051; RING0053,SC0001; SC0002; SC0005; SC0007; SC0010; SC0026,8,422.493,2.4445,6,2,100.9,0,30,7,23,31,6,0,0,1,0,0,0,0,0,0,60,4,0,0,5,2,3,0,0,0,0,0,0,1,1,0,3,3,0,0,0,0,4,4,10702,1384,4.052447593,1.7,101,7,2,4,0,7,2.07225,100.95,6.5,2,6,0,7
4699,CC(=O)OCC(=O)[C@@]1(O)CCC2C3C[C@H](Cl)C4=CC(=O)C=C[C@]4(C)C3C(=O)C[C@@]21C,BBB+,C,BRIC0017; BRIC0078; BRIC0295; BRIC3894,RING0050; RING0053; RING0089,SC0001; SC0002; SC0005; SC0007; SC0010; SC0012,7,434.916,2.5539,6,1,97.74,0,30,7,23,27,6,0,0,0,1,0,0,0,0,0,54,6,0,0,4,2,2,0,0,0,0,0,0,1,1,0,3,3,0,0,0,0,4,4,9252,1292,4.082025611,1.5,97.7,6,1,4,0,7,2.02695,97.72,6,1,5.5,0,7
4700,CC(=O)OCC(=O)[C@@]1(O)CC[C@H]2C3CCC4=CC(=O)CC[C@]4(C)[C@H]3C(=O)C[C@@]21C,BBB+,C,BRIC0017; BRIC0078; BRIC0295; BRIC3895,RING0050; RING0051; RING0053,SC0001; SC0002; SC0005; SC0007; SC0010,7,402.487,2.5606,6,1,97.74,0,29,6,23,30,6,0,0,0,0,0,0,0,0,0,57,5,0,0,5,2,3,0,0,0,0,0,0,1,1,0,3,3,0,0,0,0,4,4,10024,1344,4.19528004,2.1,97.7,6,1,4,0,6,2.3303,97.72,6,1,5.5,0,6
4701,CC(=O)OCC(=O)[C@@]1(O)[C@H](C)CC2C3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,BBB+,C,BRIC0017; BRIC0078; BRIC0295; BRIC3896,RING0050; RING0053; RING0089,SC0001; SC0002; SC0005; SC0007; SC0010; SC0026,9,434.504,2.4665,6,2,100.9,0,31,8,24,31,6,0,0,1,0,0,0,0,0,0,60,5,0,0,6,3,3,0,0,0,0,0,0,1,1,0,3,3,0,0,0,0,4,4,11067,1395,4.157320343,2.8,101,7,2,4,0,8,2.63325,100.95,6.5,2,6.5,0,8
4702,CC(=O)OCC(=O)[C@@]1(O)[C@H](C)C[C@H]2C3C=C(C)C4=Cc5c(cnn5-c5ccccc5)C[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C,BBB+,C,BRIC0017; BRIC0027; BRIC0078; BRIC0295; BRIC3897,RING0001; RING0050; RING0051; RING0053; RING0060; RING0116,SC0001; SC0002; SC0005; SC0007; SC0010,11,530.665,4.3006,7,2,101.65,0,39,8,32,38,5,2,0,0,0,0,0,0,0,0,67,4,0,11,7,3,4,0,0,0,0,0,1,1,2,1,3,4,0,0,0,2,4,6,20986,2328,5.211489966,3.9,102,6,2,5,0,8,4.1003,101.825,6.5,2,8,0,8
4703,CC(=O)OCC(=O)[C@@]1(O)[C@H](C)C[C@H]2C3CC(F)(F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,BBB+,C,BRIC0017; BRIC0078; BRIC0295; BRIC3898,RING0050; RING0053; RING0089,SC0001; SC0002; SC0005; SC0007; SC0010; SC0026,9,470.484,2.7117,6,2,100.9,0,33,8,24,29,6,0,0,3,0,0,0,0,0,0,60,5,0,0,7,3,4,0,0,0,0,0,0,1,1,0,3,3,0,0,0,0,4,4,11067,1395,4.223535578,3,101,9,2,4,0,8,2.85585,100.95,7.5,2,6.5,0,8
4704,CC(=O)OCC(=O)[C@@]1(O)[C@H](C)C[C@H]2C3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C,BBB+,C,BRIC0017; BRIC0078; BRIC0295; BRIC3899,RING0050; RING0053; RING0089,SC0001; SC0002; SC0005; SC0007; SC0010; SC0026,9,434.504,2.3224,6,2,100.9,0,31,9,24,31,6,0,0,1,0,0,0,0,0,0,60,5,0,0,8,3,5,0,0,0,0,0,0,1,1,0,3,3,0,0,0,0,4,4,11067,1395,4.315796458,2.5,101,7,2,4,0,9,2.4112,100.95,6.5,2,6.5,0,9
4705,CC(=O)OCC(=O)[C@@]1(O)[C@H](OC(C)=O)C[C@H]2C3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,BBB+,C,BRIC0017; BRIC0078; BRIC0295; BRIC3900,RING0050; RING0053; RING0089,SC0001; SC0002; SC0005; SC0007; SC0010; SC0026,10,478.513,1.7621,8,2,127.2,0,34,8,25,31,8,0,0,1,0,0,0,0,0,0,62,6,0,0,7,2,5,0,0,0,0,0,0,1,1,0,3,3,0,0,0,0,4,4,12716,1474,4.290601348,1.9,127,9,2,6,0,8,1.83105,127.1,8.5,2,8,0,8
4706,CC(=O)OCC(=O)[C@@]1(OC(=O)c2ccco2)[C@H](C)C[C@H]2C3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,BBB+,C,BRIC0017; BRIC0040; BRIC0078; BRIC0172; BRIC0295; BRIC3901,RING0013; RING0050; RING0053; RING0089,SC0001; SC0002; SC0005; SC0007; SC0010; SC0026,10,528.573,3.9242,8,1,120.11,0,38,8,29,33,8,0,0,1,0,0,0,0,0,0,64,6,0,5,7,3,4,0,0,0,0,0,1,1,2,0,3,3,0,0,0,1,4,5,15956,1658,4.413653773,3.7,120,9,1,7,0,8,3.8121,120.055,8.5,1,8.5,0,8
4707,CC(=O)OCC(=O)[C@@]1(OC(C)=O)CC[C@H]2C3C[C@@H](F)C4=CC(=O)C(Br)=CC4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,BBB+,C,BRIC0017; BRIC0078; BRIC0295; BRIC3902,RING0050; RING0053; RING0089,SC0001; SC0002; SC0005; SC0007; SC0010; SC0013; SC0026,9,559.4,3.4619,7,1,106.97,0,35,8,25,29,7,0,0,2,0,1,0,0,0,0,61,6,0,0,6,3,3,0,0,0,0,0,0,1,1,0,3,3,0,0,0,0,4,4,12198,1453,4.764314441,2.7,107,9,1,6,0,8,3.08095,106.985,8,1,7.5,0,8
4708,CC(=O)OCC(=O)[C@@]1(OC(C)=O)[C@@H](C)C[C@H]2C3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,BBB+,C,BRIC0017; BRIC0078; BRIC0295; BRIC3903,RING0050; RING0053; RING0089,SC0001; SC0002; SC0005; SC0007; SC0010; SC0026,10,494.531,2.9853,7,1,106.97,0,35,9,26,32,7,0,0,2,0,0,0,0,0,0,64,6,0,0,8,2,6,0,0,0,0,0,0,1,1,0,3,3,0,0,0,0,4,4,13458,1516,4.304947705,3,107,9,1,6,0,9,2.99265,106.985,8,1,8,0,9
4709,CC(=O)OCC(=O)[C@@]12N=C(C)O[C@@H]1CC1C3CCC4=CC(=O)C=C[C@]4(C)C3[C@@H](O)C[C@@]12C,BBB+,C,BRIC0017; BRIC0078; BRIC0295; BRIC3904,RING0050; RING0053; RING0089; RING0215,SC0001; SC0002; SC0005; SC0007; SC0010,8,441.524,2.5632,7,1,102.26,0,32,8,25,31,6,1,0,0,0,0,0,0,0,0,61,6,0,0,5,2,3,0,0,0,0,0,0,2,2,0,3,3,0,0,0,0,5,5,11727,1451,3.842687906,2,102,7,1,4,0,8,2.2816,102.13,7,1,6,0,8
4710,CC(=O)OCC(=O)[C@@]12N=C(C)O[C@@H]1C[C@H]1[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]12C,BBB+,C,BRIC0017; BRIC0078; BRIC0295; BRIC3905,RING0050; RING0053; RING0089; RING0215,SC0001; SC0002; SC0005; SC0007; SC0010; SC0026,8,459.514,2.6553,7,1,102.26,0,33,8,25,30,6,1,0,1,0,0,0,0,0,0,61,6,0,0,8,2,6,0,0,0,0,0,0,2,2,0,3,3,0,0,0,0,5,5,11727,1451,4.233299415,2.7,102,8,1,4,0,8,2.67765,102.13,7.5,1,6,0,8
4711,CC(=O)OCC(=O)[C@@]12OC(C)(C)O[C@@H]1CC1C3CC(C=O)=C4C=C(OCCCl)CC[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]12C,BBB+,C,BRIC0017; BRIC0064; BRIC0078; BRIC0295; BRIC3906,RING0009; RING0050; RING0051; RING0053; RING0153,SC0001; SC0002; SC0005; SC0007; SC0010; SC0025; SC0026,13,569.066,3.9628,8,1,108.36,0,39,8,29,38,8,0,0,1,1,0,0,0,0,0,76,5,0,0,6,2,4,0,0,0,0,0,0,2,2,0,3,3,0,0,0,0,5,5,20319,2098,4.990601724,3.8,108,9,1,8,0,8,3.8814,108.18,8.5,1,10.5,0,8
4712,CC(=O)OCC(=O)[C@@]12OC(C)(C)O[C@@H]1CC1C3C[C@H](F)C4=CC(=O)C=C[C@]4(C)C3[C@@H](O)C[C@@]12C,BBB+,C,BRIC0017; BRIC0078; BRIC0295; BRIC3907,RING0050; RING0053; RING0089; RING0153,SC0001; SC0002; SC0005; SC0007; SC0010; SC0026,9,476.541,2.8455,7,1,99.13,0,34,9,26,33,7,0,0,1,0,0,0,0,0,0,66,5,0,0,6,2,4,0,0,0,0,0,0,2,2,0,3,3,0,0,0,0,5,5,13613,1549,4.091161444,3.2,99.1,8,1,4,0,9,3.02275,99.115,7.5,1,6.5,0,9
4713,CC(=O)OCC(=O)[C@@]12OC(C)(C)O[C@@H]1CC1C3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]12C,BBB+,C,BRIC0017; BRIC0078; BRIC0295; BRIC3908,RING0050; RING0053; RING0089; RING0153,SC0001; SC0002; SC0005; SC0007; SC0010; SC0026,9,494.531,2.9376,7,1,99.13,0,35,9,26,32,7,0,0,2,0,0,0,0,0,0,66,5,0,0,7,2,5,0,0,0,0,0,0,2,2,0,3,3,0,0,0,0,5,5,13613,1549,4.117414911,3.2,99.1,9,1,4,0,9,3.0688,99.115,8,1,6.5,0,9
4714,CC(=O)OCC(=O)[C@@]12OC(C)(C)O[C@@H]1C[C@H]1C3CC(C#N)=C4C=C(OCCCl)CC[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]12C,BBB+,C,BRIC0017; BRIC0064; BRIC0078; BRIC0295; BRIC3909,RING0009; RING0050; RING0051; RING0053; RING0153,SC0001; SC0002; SC0005; SC0007; SC0010; SC0025; SC0026; SC0031,12,566.066,4.28748,8,1,115.08,0,39,8,29,37,7,1,0,1,1,0,0,0,0,0,75,4,1,0,7,2,5,0,0,0,0,0,0,2,2,0,3,3,0,0,0,0,5,5,19756,2073,5.030072166,4.1,115,9,1,7,0,8,4.19374,115.04,8.5,1,9.5,0,8
4715,CC(=O)OCC(=O)[C@H]1[C@H](C)C[C@H]2C3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(Cl)[C@@H](O)C[C@@]21C,BBB+,C,BRIC0017; BRIC0078; BRIC0295; BRIC3910,RING0050; RING0053; RING0089,SC0001; SC0002; SC0005; SC0007; SC0010; SC0012; SC0026,8,452.95,3.5689,5,1,80.67,0,31,9,24,30,5,0,0,1,1,0,0,0,0,0,59,5,0,0,8,2,6,0,0,0,0,0,0,1,1,0,3,3,0,0,0,0,4,4,10692,1374,3.997422362,3.1,80.7,6,1,4,0,9,3.33445,80.685,5.5,1,6,0,9
4716,CC(=O)OCC/C(SC(C)=O)=C(\C)N(C=O)Cc1cnc(C)nc1N,BBB+,C,BRIC0014; BRIC0017; BRIC0078; BRIC0440; BRIC0442; BRIC1296,RING0037,SC0001; SC0002; SC0005; SC0007; SC0009; SC0010; SC0014; SC0021,12,366.443,1.79002,8,1,115.48,0,25,1,16,22,4,4,1,0,0,0,0,0,0,0,37,4,0,6,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,6992,1062,3.547094812,0.5,141,8,1,9,0,0,1.14501,128.24,8,1,10.5,0,0.5
4717,CC(=O)OCC1=C(C(=O)O)N2C(=O)C(NC(=O)CCCC(N)C(=O)O)C2SC1,BBB-,C,BRIC0003; BRIC0017; BRIC0078; BRIC3611; BRIC3645,RING0003; RING0021,SC0002; SC0005; SC0006; SC0007; SC0008; SC0014,11,415.424,-1.1297,10,4,176.33,0,28,3,16,21,8,3,1,0,0,0,0,0,0,0,44,6,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,2,2,8350,1342,5.180106938,-4.4,202,10,4,10,0,3,-2.76485,189.165,10,4,10.5,0,3
4718,CC(=O)OCC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)CC#N)[C@H]2SC1,BBB-,C,BRIC0003; BRIC0017; BRIC0078; BRIC1297; BRIC1301,RING0003; RING0021,SC0002; SC0005; SC0006; SC0007; SC0008; SC0014,6,339.329,-0.79822,8,2,136.8,0,23,2,13,13,6,3,1,0,0,0,0,0,0,0,31,5,1,0,2,2,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,2,2,3526,751,3.921702969,-0.5,162,8,2,6,0,2,-0.64911,149.4,8,2,6,0,2
4719,CC(=O)OCOC(=O)[C@@H]1N2C(=O)[C@@H](NC(=O)Cc3ccccc3)[C@H]2SC1(C)C,BBB-,C,BRIC0003; BRIC0027; BRIC0040; BRIC0078; BRIC0260; BRIC1305; BRIC1330,RING0001; RING0003; RING0218,SC0002; SC0005; SC0006; SC0007; SC0010,9,406.46,0.84,7,1,102.01,0,28,3,19,22,6,2,1,0,0,0,0,0,0,0,42,4,0,6,3,2,1,0,0,0,1,1,0,1,1,1,0,1,0,0,0,1,2,3,8585,1373,4.364790154,2.1,127,7,1,8,0,3,1.47,114.505,7,1,8.5,0,3
